transaction_id,customer_id,segment,amount,payment_method,failure_reason,failed_at,hour,day_of_week,is_subscription,time_since_failure_hr,customer_total_transactions,customer_successful_transactions,customer_failed_transactions,customer_success_rate,customer_lifetime_value,customer_preferred_method,method_matches_preference,prior_recovery_attempts,prior_recovery_successes,customer_opted_out,recovered
T944957,C107979,high_value,24459.0,wallet,network_error,2026-08-17 09:36:16.954750,5,1,1,2.4,56,43,13,0.768,267956.0,upi,0,3,2,0,1
T944958,C104436,casual,920.0,netbanking,otp_failure,2026-08-20 06:35:20.955416,1,0,0,5.41,22,17,5,0.773,12824.9,wallet,0,1,0,0,1
T944959,C101032,new,199.0,card,network_error,2026-08-16 04:45:56.488842,3,3,0,7.23,22,13,9,0.591,430.44,upi,0,5,3,0,0
T944960,C106152,new,199.0,card,network_error,2026-08-20 08:02:26.065554,21,6,1,3.96,84,52,32,0.619,793.71,upi,0,13,8,1,0
T944961,C103140,casual,680.0,netbanking,bank_timeout,2026-08-18 09:12:50.361708,23,0,0,2.79,63,47,16,0.746,14264.36,upi,0,14,9,0,0
T944962,C105237,loyal,659.0,card,card_declined,2026-08-12 11:11:06.798338,13,2,0,0.81,49,37,12,0.755,11135.37,card,1,2,1,0,1
T944963,C106965,new,149.0,card,bank_timeout,2026-08-20 22:00:55.583456,8,4,0,13.98,39,23,16,0.59,635.65,wallet,0,10,4,0,0
T944964,C102591,loyal,1160.0,card,network_error,2026-08-14 04:50:06.947251,20,3,0,7.16,31,22,9,0.71,18597.95,upi,0,5,3,0,0
T944965,C106839,loyal,519.0,card,insufficient_funds,2026-08-12 08:59:19.290948,19,5,0,3.01,153,129,24,0.843,13509.52,upi,0,14,10,0,0
T944966,C101949,loyal,6300.0,upi,bank_timeout,2026-08-13 13:41:04.857361,22,6,1,22.32,58,53,5,0.914,56728.57,upi,1,3,2,0,0
T944967,C107175,casual,1079.0,card,card_declined,2026-08-15 11:56:31.127181,0,3,0,0.06,36,29,7,0.806,13706.72,card,1,8,6,0,1
T944968,C103051,new,149.0,upi,otp_failure,2026-08-18 09:12:46.285901,0,4,0,2.79,22,10,12,0.455,843.9,upi,1,10,5,0,1
T944969,C101384,new,149.0,upi,network_error,2026-08-12 09:25:53.551826,11,4,0,2.57,34,19,15,0.559,2116.97,card,0,9,4,0,0
T944970,C106851,casual,169.0,upi,bank_timeout,2026-08-17 09:57:19.756040,11,0,1,2.04,34,19,15,0.559,4501.16,card,0,10,5,0,0
T944971,C103875,new,100.0,card,insufficient_funds,2026-08-14 02:14:31.960562,21,0,0,9.76,41,26,15,0.634,1125.45,upi,0,5,4,0,0
T944972,C105577,loyal,2220.0,wallet,gateway_error,2026-08-21 10:59:17.395202,16,2,1,1.01,49,36,13,0.735,57673.75,card,0,9,6,0,0
T944973,C103083,new,199.0,card,otp_failure,2026-08-14 07:15:23.594337,19,4,0,4.74,7,3,4,0.429,1296.98,card,1,3,1,1,0
T944974,C102824,casual,520.0,upi,otp_failure,2026-08-16 10:58:30.905090,22,3,1,1.02,69,48,21,0.696,11336.07,upi,1,14,12,0,0
T944975,C103586,new,369.0,upi,network_error,2026-08-19 08:29:19.081705,3,1,1,3.51,33,18,15,0.545,2425.04,card,0,8,3,0,0
T944976,C106176,new,110.0,wallet,network_error,2026-08-15 11:43:44.173929,18,0,0,0.27,95,44,51,0.463,1022.22,netbanking,0,18,8,0,0
T944977,C100726,loyal,5270.0,card,otp_failure,2026-08-17 08:13:51.591941,5,2,0,3.77,27,20,7,0.741,47419.27,upi,0,2,1,0,0
T944978,C103119,loyal,700.0,card,otp_failure,2026-08-12 17:34:42.521827,4,4,1,18.42,35,33,2,0.943,22545.86,netbanking,0,2,1,0,1
T944979,C104215,new,100.0,upi,gateway_error,2026-08-13 08:42:08.246038,1,6,0,3.3,89,34,55,0.382,2069.64,wallet,0,20,9,0,1
T944980,C107534,new,199.0,upi,bank_timeout,2026-08-21 01:51:21.300047,12,6,0,10.14,11,5,6,0.455,1378.68,upi,1,4,2,0,0
T944981,C106957,casual,100.0,netbanking,network_error,2026-08-20 11:59:37.962303,23,1,0,0.01,119,96,23,0.807,2622.38,netbanking,1,12,8,0,1
T944982,C102492,loyal,1269.0,upi,bank_timeout,2026-08-21 09:39:21.299275,15,0,0,2.34,92,78,14,0.848,31744.43,upi,1,4,3,0,0
T944983,C104183,new,199.0,upi,bank_timeout,2026-08-20 11:28:19.568822,5,5,0,0.53,40,19,21,0.475,0.41,upi,1,10,4,0,1
T944984,C105214,new,199.0,card,insufficient_funds,2026-08-16 08:24:40.187043,21,2,0,3.59,65,35,30,0.538,756.13,upi,0,15,8,0,0
T944985,C100110,casual,209.0,upi,insufficient_funds,2026-08-15 10:00:21.597793,11,1,0,1.99,10,6,4,0.6,3611.21,upi,1,1,0,0,0
T944986,C100369,casual,600.0,netbanking,bank_timeout,2026-08-19 10:55:15.704209,2,5,0,1.08,34,25,9,0.735,7174.65,upi,0,5,3,0,1
T944987,C103159,new,100.0,card,network_error,2026-08-13 10:28:23.226822,3,0,1,1.53,65,30,35,0.462,1602.12,upi,0,18,8,1,0
T944988,C101760,new,199.0,upi,bank_timeout,2026-08-12 02:04:19.511649,8,0,0,9.93,20,11,9,0.55,1356.98,upi,1,4,1,0,0
T944989,C101370,new,100.0,card,card_declined,2026-08-12 22:07:35.780849,16,4,0,13.87,99,52,47,0.525,560.84,card,1,16,4,1,0
T944990,C104519,new,149.0,upi,network_error,2026-08-15 11:00:36.116796,5,3,1,0.99,14,6,8,0.429,338.15,upi,1,3,0,0,0
T944991,C107281,loyal,1630.0,card,insufficient_funds,2026-08-16 23:56:11.849870,15,4,0,12.06,49,36,13,0.735,45696.08,card,1,5,3,0,1
T944992,C101851,loyal,649.0,upi,bank_timeout,2026-08-17 09:16:48.123841,6,3,0,2.72,32,27,5,0.844,13821.01,upi,1,1,0,0,0
T944993,C105844,new,100.0,netbanking,bank_timeout,2026-08-12 09:15:09.277087,10,1,1,2.75,87,44,43,0.506,148.86,card,0,17,9,0,0
T944994,C101572,casual,400.0,upi,otp_failure,2026-08-12 10:29:04.872561,17,5,0,1.52,38,22,16,0.579,12000.15,card,0,10,6,0,0
T944995,C106310,new,199.0,card,otp_failure,2026-08-21 09:42:29.087716,5,5,0,2.29,18,9,9,0.5,2011.26,upi,0,5,2,0,0
T944996,C100471,casual,529.0,upi,network_error,2026-08-18 11:17:40.273779,22,6,0,0.71,26,17,9,0.654,5572.87,upi,1,8,5,0,1
T944997,C106057,casual,479.0,upi,otp_failure,2026-08-21 11:28:38.011686,10,5,0,0.52,25,15,10,0.6,13754.05,upi,1,8,5,0,1
T944998,C100260,high_value,3329.0,upi,bank_timeout,2026-08-13 03:05:56.790493,19,4,0,8.9,142,126,16,0.887,98537.64,upi,1,14,12,0,0
T944999,C107690,new,100.0,card,card_declined,2026-08-17 01:53:45.684085,21,3,0,10.1,133,76,57,0.571,1194.96,upi,0,25,14,0,0
T945000,C104371,casual,1010.0,upi,gateway_error,2026-08-21 09:32:31.356161,17,0,0,2.46,19,13,6,0.684,8111.06,upi,1,5,2,0,1
T945001,C101828,casual,479.0,card,insufficient_funds,2026-08-15 10:19:47.141211,8,5,0,1.67,26,18,8,0.692,14717.41,netbanking,0,1,0,0,0
T945002,C102014,new,100.0,upi,insufficient_funds,2026-08-19 07:34:25.002802,17,1,0,4.43,58,32,26,0.552,352.22,upi,1,14,9,0,0
T945003,C100094,new,100.0,upi,otp_failure,2026-08-18 11:31:15.310974,23,5,0,0.48,35,19,16,0.543,1773.34,upi,1,15,7,0,1
T945004,C104843,casual,460.0,card,card_declined,2026-08-19 04:54:36.712399,18,6,0,7.09,9,6,3,0.667,10187.18,upi,0,1,0,0,0
T945005,C101291,casual,100.0,upi,network_error,2026-08-17 01:33:01.427635,17,1,0,10.45,28,19,9,0.679,1006.07,upi,1,5,3,0,1
T945006,C106645,casual,280.0,upi,otp_failure,2026-08-18 07:06:41.543431,3,4,0,4.89,49,34,15,0.694,7795.81,wallet,0,6,3,0,0
T945007,C103675,casual,699.0,wallet,network_error,2026-08-18 06:54:35.767646,11,0,1,5.09,27,20,7,0.741,13839.08,upi,0,4,3,0,1
T945008,C103338,new,100.0,wallet,otp_failure,2026-08-19 03:53:04.781804,20,0,0,8.12,128,76,52,0.594,1977.59,upi,0,24,12,0,1
T945009,C104680,new,149.0,card,card_declined,2026-08-13 06:22:53.969118,22,4,0,5.62,41,16,25,0.39,2568.39,upi,0,19,8,0,0
T945010,C106466,casual,619.0,upi,otp_failure,2026-08-18 09:40:05.911245,17,1,1,2.33,20,14,6,0.7,14828.65,upi,1,5,3,0,1
T945011,C102736,new,149.0,upi,network_error,2026-08-16 08:14:09.253677,10,2,0,3.76,103,59,44,0.573,2518.58,upi,1,26,13,0,0
T945012,C104745,casual,399.0,netbanking,bank_timeout,2026-08-15 11:24:02.247835,5,3,0,0.6,9,6,3,0.667,12519.42,card,0,1,0,0,0
T945013,C106546,casual,400.0,upi,network_error,2026-08-20 11:35:17.016454,18,2,1,0.41,69,56,13,0.812,12126.05,netbanking,0,8,7,0,0
T945014,C105064,new,199.0,upi,otp_failure,2026-08-20 11:32:36.618344,10,6,0,0.46,20,10,10,0.5,2528.72,upi,1,2,1,0,1
T945015,C101301,loyal,2959.0,card,payment_link_expired,2026-08-20 11:47:23.354798,4,4,1,0.21,45,38,7,0.844,57155.71,upi,0,9,8,0,1
T945016,C101702,new,100.0,upi,network_error,2026-08-15 10:09:54.431692,1,5,0,1.83,68,28,40,0.412,816.11,card,0,16,5,0,0
T945017,C100985,casual,100.0,upi,otp_failure,2026-08-12 07:00:57.814782,11,2,0,4.98,34,29,5,0.853,1580.59,upi,1,3,2,0,0
T945018,C105947,new,100.0,upi,otp_failure,2026-08-18 05:07:37.026108,12,1,1,6.87,32,20,12,0.625,2896.1,netbanking,0,11,8,0,0
T945019,C101619,new,199.0,upi,otp_failure,2026-08-16 08:46:13.750559,9,1,0,3.23,74,32,42,0.432,1454.79,wallet,0,16,4,0,0
T945020,C101838,casual,460.0,upi,gateway_error,2026-08-17 09:15:14.050978,10,0,1,2.75,11,7,4,0.636,5475.91,upi,1,3,1,0,0
T945021,C100444,new,100.0,upi,otp_failure,2026-08-16 08:48:22.463394,9,5,0,3.19,57,21,36,0.368,1922.37,upi,1,10,3,0,0
T945022,C103866,new,199.0,netbanking,bank_timeout,2026-08-19 07:44:48.551185,7,2,0,4.25,17,5,12,0.294,2138.29,upi,0,3,1,0,0
T945023,C104791,loyal,2140.0,upi,bank_timeout,2026-08-19 05:35:41.020394,10,2,1,6.41,89,82,7,0.921,45024.09,card,0,7,6,0,1
T945024,C101363,high_value,10820.0,card,gateway_error,2026-08-18 12:39:36.576794,10,5,1,23.34,15,12,3,0.8,238077.02,upi,0,4,3,0,0
T945025,C103966,casual,560.0,upi,otp_failure,2026-08-13 10:00:55.087019,19,1,0,1.98,58,45,13,0.776,12262.76,upi,1,10,7,0,1
T945026,C105862,new,140.0,upi,network_error,2026-08-18 11:50:10.452371,12,0,0,0.16,57,27,30,0.474,2997.09,card,0,15,5,0,0
T945027,C104835,new,149.0,upi,bank_timeout,2026-08-20 11:33:09.666679,20,1,0,0.45,20,10,10,0.5,1788.5,card,0,6,3,0,0
T945028,C101274,casual,689.0,card,insufficient_funds,2026-08-21 10:48:50.128457,7,1,0,1.19,31,25,6,0.806,6500.25,card,1,1,0,0,0
T945029,C106852,loyal,1629.0,upi,bank_timeout,2026-08-13 11:36:45.540820,12,4,0,0.39,87,67,20,0.77,59868.01,card,0,14,11,0,0
T945030,C103054,new,149.0,upi,network_error,2026-08-13 07:39:12.077159,4,1,0,4.35,41,21,20,0.512,648.62,upi,1,20,10,0,0
T945031,C107343,new,150.0,card,card_declined,2026-08-17 11:06:37.730351,3,0,0,0.89,91,45,46,0.495,1338.86,upi,0,22,4,0,0
T945032,C106937,loyal,4329.0,upi,insufficient_funds,2026-08-12 11:44:09.092810,21,3,0,0.26,35,27,8,0.771,50781.75,upi,1,4,2,0,1
T945033,C105089,casual,609.0,netbanking,gateway_error,2026-08-15 01:23:30.637998,22,4,0,10.61,79,54,25,0.684,13323.22,upi,0,10,6,0,0
T945034,C103900,casual,100.0,netbanking,network_error,2026-08-20 09:05:46.323594,5,2,0,2.9,46,29,17,0.63,2991.93,card,0,12,6,0,0
T945035,C106982,new,149.0,upi,bank_timeout,2026-08-19 02:01:25.170660,8,5,0,9.98,38,19,19,0.5,162.83,card,0,15,6,0,0
T945036,C104713,loyal,1230.0,card,bank_timeout,2026-08-16 11:15:32.866295,3,5,0,0.74,55,44,11,0.8,30754.6,netbanking,0,8,6,0,1
T945037,C104359,new,100.0,upi,network_error,2026-08-20 04:22:34.835412,8,6,0,7.62,124,55,69,0.444,976.33,card,0,22,12,1,0
T945038,C102808,casual,170.0,upi,gateway_error,2026-08-15 04:07:50.232622,7,4,1,7.87,44,27,17,0.614,4711.58,netbanking,0,15,8,0,0
T945039,C106355,loyal,1449.0,card,card_declined,2026-08-14 04:19:50.094907,16,4,0,7.67,54,39,15,0.722,52669.89,upi,0,8,4,0,1
T945040,C106955,high_value,4840.0,upi,insufficient_funds,2026-08-20 03:02:13.078366,3,2,0,8.96,32,28,4,0.875,116107.09,upi,1,1,0,0,1
T945041,C104766,loyal,3709.0,wallet,network_error,2026-08-12 07:27:27.162752,6,0,0,4.54,30,26,4,0.867,43309.73,upi,0,1,0,0,1
T945042,C104696,new,149.0,card,insufficient_funds,2026-08-21 05:16:40.965540,1,4,0,6.72,2,1,1,0.5,142.96,netbanking,0,2,1,1,0
T945043,C105793,new,100.0,card,bank_timeout,2026-08-15 18:10:25.990596,13,3,0,17.83,146,71,75,0.486,1494.62,netbanking,0,15,4,0,0
T945044,C105280,high_value,5969.0,card,payment_link_expired,2026-08-18 08:29:11.104038,12,3,0,3.51,24,22,2,0.917,52868.04,card,1,2,1,0,1
T945045,C105147,casual,410.0,card,gateway_error,2026-08-17 11:28:08.490917,2,1,0,0.53,74,58,16,0.784,12974.13,netbanking,0,9,7,0,1
T945046,C102960,casual,270.0,wallet,bank_timeout,2026-08-13 08:12:47.805863,15,6,0,3.79,59,39,20,0.661,8859.53,card,0,11,6,0,1
T945047,C102679,casual,209.0,card,insufficient_funds,2026-08-12 11:47:11.321120,0,6,0,24.21,56,32,24,0.571,5599.53,card,1,10,5,0,0
T945048,C102318,casual,520.0,upi,bank_timeout,2026-08-16 08:07:37.273128,18,6,0,3.87,34,25,9,0.735,7830.08,upi,1,14,11,1,0
T945049,C105206,loyal,3499.0,upi,insufficient_funds,2026-08-18 07:22:30.796743,8,0,1,4.62,70,60,10,0.857,27595.15,upi,1,8,7,0,1
T945050,C106953,loyal,759.0,netbanking,otp_failure,2026-08-19 11:51:50.283704,16,0,1,0.14,62,50,12,0.806,21959.93,upi,0,9,7,0,0
T945051,C102047,new,359.0,netbanking,gateway_error,2026-08-19 05:41:41.989979,18,3,0,6.31,68,45,23,0.662,2100.27,wallet,0,14,6,0,0
T945052,C105180,casual,499.0,upi,network_error,2026-08-15 02:50:49.937650,8,1,0,9.15,36,26,10,0.722,13525.66,card,0,2,1,0,1
T945053,C103992,new,100.0,upi,insufficient_funds,2026-08-20 11:59:43.033667,13,0,0,0.0,6,3,3,0.5,354.57,upi,1,1,0,0,0
T945054,C104269,casual,430.0,card,bank_timeout,2026-08-21 06:32:02.720230,10,1,1,5.47,19,12,7,0.632,12774.62,card,1,5,2,0,0
T945055,C102054,new,199.0,upi,gateway_error,2026-08-19 10:38:15.631862,23,2,0,1.36,80,51,29,0.638,583.61,upi,1,17,9,0,0
T945056,C107155,new,200.0,wallet,otp_failure,2026-08-14 08:00:35.354310,16,4,1,3.99,38,14,24,0.368,2221.94,upi,0,14,3,0,0
T945057,C100514,new,100.0,netbanking,insufficient_funds,2026-08-12 07:22:56.960930,18,3,1,4.62,33,17,16,0.515,714.46,netbanking,1,18,10,0,1
T945058,C101720,loyal,1320.0,card,otp_failure,2026-08-19 09:23:40.405504,13,2,0,2.61,8,7,1,0.875,50043.48,netbanking,0,0,0,0,1
T945059,C106624,casual,769.0,card,network_error,2026-08-16 11:22:08.742140,2,4,1,0.63,26,18,8,0.692,14340.96,wallet,0,8,6,0,1
T945060,C105681,new,149.0,upi,gateway_error,2026-08-14 02:14:34.229184,13,2,0,9.76,118,72,46,0.61,610.13,upi,1,17,7,0,0
T945061,C100981,new,100.0,upi,network_error,2026-08-18 09:27:36.872916,22,1,1,2.54,126,75,51,0.595,2061.37,upi,1,18,7,1,0
T945062,C102245,new,199.0,card,card_declined,2026-08-12 06:22:10.806928,19,5,1,5.63,53,21,32,0.396,2198.64,upi,0,15,5,0,0
T945063,C100171,loyal,1620.0,upi,gateway_error,2026-08-17 08:20:00.848589,21,1,0,3.67,3,2,1,0.667,17797.11,upi,1,0,0,0,0
T945064,C102756,loyal,3719.0,wallet,network_error,2026-08-19 02:55:13.232398,7,5,1,9.08,88,80,8,0.909,58717.12,upi,0,6,5,1,0
T945065,C105750,high_value,24970.0,card,otp_failure,2026-08-15 05:57:31.757258,11,3,1,6.04,132,105,27,0.795,374568.95,upi,0,15,11,0,1
T945066,C103945,casual,280.0,card,network_error,2026-08-16 23:42:36.059183,23,1,0,12.29,132,70,62,0.53,4462.77,upi,0,25,16,0,1
T945067,C104957,loyal,1040.0,upi,otp_failure,2026-08-19 05:35:21.402014,0,3,0,6.41,56,45,11,0.804,37556.64,card,0,9,7,0,1
T945068,C106238,casual,449.0,upi,bank_timeout,2026-08-20 00:18:33.960191,7,1,0,11.69,74,58,16,0.784,5612.55,upi,1,10,8,0,0
T945069,C107268,new,279.0,upi,insufficient_funds,2026-08-13 09:33:26.549563,7,0,0,2.44,19,7,12,0.368,2844.63,card,0,10,3,0,0
T945070,C101825,new,189.0,card,card_declined,2026-08-19 10:28:31.479439,21,5,0,1.52,67,34,33,0.507,1443.31,netbanking,0,15,7,0,0
T945071,C107180,new,149.0,netbanking,otp_failure,2026-08-17 06:10:16.837275,21,0,0,5.83,80,51,29,0.638,2177.38,card,0,16,8,0,1
T945072,C107911,loyal,2920.0,upi,insufficient_funds,2026-08-15 07:44:37.227319,0,1,1,4.26,19,14,5,0.737,49572.62,upi,1,2,1,0,0
T945073,C107379,casual,589.0,upi,gateway_error,2026-08-20 11:17:44.430439,12,1,0,0.7,11,7,4,0.636,13832.13,card,0,0,0,1,0
T945074,C103916,high_value,11570.0,upi,bank_timeout,2026-08-16 08:54:30.963405,3,0,0,3.09,4,3,1,0.75,138799.01,upi,1,0,0,0,0
T945075,C104067,casual,120.0,upi,network_error,2026-08-12 22:06:23.539819,5,0,0,13.89,23,14,9,0.609,3124.35,card,0,3,2,0,0
T945076,C102124,new,199.0,netbanking,network_error,2026-08-21 03:33:27.723920,15,5,1,8.44,61,35,26,0.574,1215.84,wallet,0,16,7,0,1
T945077,C107461,casual,489.0,upi,network_error,2026-08-19 19:49:36.542683,23,3,1,16.17,56,41,15,0.732,5783.03,card,0,7,5,0,1
T945078,C106263,new,100.0,card,bank_timeout,2026-08-14 11:27:34.911839,20,3,0,0.54,135,74,61,0.548,2924.28,upi,0,18,9,0,0
T945079,C105090,loyal,1679.0,card,network_error,2026-08-18 09:58:30.788360,18,1,0,2.02,27,21,6,0.778,42410.89,upi,0,1,0,0,1
T945080,C100412,loyal,1859.0,upi,otp_failure,2026-08-21 10:18:47.441027,16,1,1,1.69,50,40,10,0.8,59788.35,upi,1,2,1,0,1
T945081,C107662,casual,209.0,wallet,gateway_error,2026-08-16 07:21:13.734584,17,6,0,4.65,63,47,16,0.746,3463.64,wallet,1,7,4,0,0
T945082,C104671,casual,210.0,upi,insufficient_funds,2026-08-16 04:53:08.562244,20,3,0,7.11,77,60,17,0.779,3977.81,card,0,6,5,0,0
T945083,C107561,casual,149.0,upi,network_error,2026-08-15 13:24:22.712088,21,5,0,22.59,15,9,6,0.6,1047.13,upi,1,2,1,0,1
T945084,C106757,casual,240.0,netbanking,insufficient_funds,2026-08-14 13:07:31.229387,18,0,0,22.87,31,24,7,0.774,6206.59,card,0,5,4,0,0
T945085,C102233,new,199.0,upi,network_error,2026-08-16 10:20:00.121107,21,5,0,1.67,6,4,2,0.667,1408.8,card,0,1,0,0,0
T945086,C106696,casual,390.0,card,card_declined,2026-08-14 06:12:47.541065,2,1,0,5.79,72,49,23,0.681,10578.9,upi,0,12,7,0,0
T945087,C101005,casual,279.0,wallet,bank_timeout,2026-08-14 01:42:33.594555,22,4,0,10.29,75,51,24,0.68,5616.39,upi,0,24,16,0,0
T945088,C105888,new,260.0,upi,bank_timeout,2026-08-15 01:42:03.539504,16,1,0,10.3,54,31,23,0.574,2645.48,card,0,8,4,0,0
T945089,C104559,loyal,589.0,upi,bank_timeout,2026-08-18 22:15:17.652501,7,4,1,13.75,38,34,4,0.895,13953.79,upi,1,2,1,0,0
T945090,C107017,casual,1020.0,upi,insufficient_funds,2026-08-20 21:54:09.067398,5,2,1,14.1,87,61,26,0.701,9167.09,netbanking,0,10,7,1,0
T945091,C103494,high_value,12150.0,upi,otp_failure,2026-08-15 05:16:02.477009,6,4,0,6.73,37,26,11,0.703,376704.81,card,0,10,8,0,0
T945092,C101557,casual,499.0,card,insufficient_funds,2026-08-15 03:14:05.014240,10,6,0,8.77,43,30,13,0.698,6349.45,upi,0,8,4,0,0
T945093,C102805,loyal,2130.0,netbanking,network_error,2026-08-17 05:06:36.619862,8,1,1,6.89,62,46,16,0.742,34086.21,upi,0,10,8,0,0
T945094,C100084,casual,370.0,card,bank_timeout,2026-08-14 20:45:49.667059,7,4,0,15.24,31,21,10,0.677,12959.17,card,1,9,5,0,1
T945095,C104708,new,100.0,upi,otp_failure,2026-08-14 08:22:01.883885,11,1,0,3.63,98,61,37,0.622,2157.01,wallet,0,22,12,1,0
T945096,C100016,casual,100.0,card,card_declined,2026-08-14 04:36:27.475733,21,4,0,7.39,66,51,15,0.773,2860.41,upi,0,12,8,0,0
T945097,C105783,new,199.0,upi,bank_timeout,2026-08-16 08:29:56.829846,14,1,0,3.5,67,37,30,0.552,1115.14,netbanking,0,10,5,0,1
T945098,C100034,new,259.0,upi,otp_failure,2026-08-18 10:58:19.427600,0,3,0,1.03,133,79,54,0.594,2359.25,upi,1,14,10,1,0
T945099,C100873,casual,210.0,card,network_error,2026-08-19 02:40:52.145460,13,0,0,9.32,16,10,6,0.625,2515.18,upi,0,2,1,0,0
T945100,C104561,new,249.0,upi,insufficient_funds,2026-08-18 19:56:26.112751,1,1,0,16.06,23,17,6,0.739,2306.86,card,0,5,3,0,0
T945101,C103699,casual,290.0,wallet,network_error,2026-08-19 08:14:50.746028,11,5,0,3.75,62,51,11,0.823,6846.06,upi,0,1,0,1,0
T945102,C105715,casual,510.0,upi,network_error,2026-08-12 10:17:09.263278,23,6,0,1.71,38,27,11,0.711,11633.87,wallet,0,6,4,0,0
T945103,C100865,new,100.0,upi,bank_timeout,2026-08-15 02:24:24.775695,17,0,0,9.59,89,55,34,0.618,625.9,upi,1,12,8,0,0
T945104,C103043,new,209.0,upi,network_error,2026-08-17 05:55:01.188170,12,3,0,6.08,19,9,10,0.474,2125.62,netbanking,0,5,3,1,0
T945105,C106270,loyal,2039.0,card,bank_timeout,2026-08-16 06:56:58.023324,19,2,0,5.05,45,42,3,0.933,47663.36,upi,0,1,0,0,0
T945106,C101055,casual,350.0,card,network_error,2026-08-17 01:36:25.313445,16,0,0,10.39,179,132,47,0.737,13117.66,card,1,27,21,1,0
T945107,C107517,casual,509.0,upi,gateway_error,2026-08-15 11:01:37.227434,18,5,0,0.97,37,21,16,0.568,4972.97,wallet,0,10,4,0,0
T945108,C107835,loyal,899.0,card,gateway_error,2026-08-18 11:22:08.401524,2,2,0,0.63,49,41,8,0.837,16733.77,card,1,8,7,0,0
T945109,C100840,loyal,1999.0,netbanking,otp_failure,2026-08-14 05:16:08.688345,6,4,0,6.73,9,6,3,0.667,18970.7,upi,0,0,0,0,1
T945110,C101664,new,199.0,upi,gateway_error,2026-08-17 22:20:35.121292,8,0,0,13.66,59,29,30,0.492,1580.67,upi,1,18,7,1,0
T945111,C103901,loyal,1140.0,upi,insufficient_funds,2026-08-15 07:05:05.083951,11,3,0,4.92,31,27,4,0.871,36517.53,upi,1,2,1,0,0
T945112,C103798,casual,489.0,card,insufficient_funds,2026-08-21 11:34:52.463047,21,5,0,0.42,1,0,1,0.0,10065.51,netbanking,0,0,0,0,0
T945113,C104118,casual,100.0,netbanking,network_error,2026-08-15 21:29:37.630434,17,0,1,14.51,6,4,2,0.667,1201.58,upi,0,1,0,0,1
T945114,C107573,high_value,5420.0,upi,insufficient_funds,2026-08-19 09:48:45.251813,15,4,0,2.19,29,22,7,0.759,189603.41,card,0,0,0,0,1
T945115,C101557,casual,339.0,upi,otp_failure,2026-08-18 09:01:09.022376,20,2,0,2.98,43,30,13,0.698,6349.45,upi,1,8,4,0,1
T945116,C102761,casual,120.0,upi,bank_timeout,2026-08-20 10:07:03.404311,5,2,0,1.88,35,25,10,0.714,2184.66,upi,1,3,2,0,0
T945117,C101796,casual,579.0,card,network_error,2026-08-20 08:50:52.794743,13,6,1,3.15,109,82,27,0.752,14387.98,card,1,14,9,0,1
T945118,C104989,casual,680.0,upi,network_error,2026-08-21 07:54:43.040939,15,2,0,4.09,72,48,24,0.667,10919.52,card,0,18,11,0,1
T945119,C105930,new,100.0,upi,otp_failure,2026-08-16 21:35:09.778185,11,0,0,14.41,139,86,53,0.619,2625.85,card,0,15,9,0,0
T945120,C101683,casual,319.0,card,insufficient_funds,2026-08-20 02:27:23.441264,14,6,0,9.54,47,30,17,0.638,8025.87,upi,0,17,10,0,0
T945121,C106080,casual,330.0,card,bank_timeout,2026-08-15 04:17:26.770885,12,4,0,7.71,33,19,14,0.576,10316.29,upi,0,17,12,1,0
T945122,C105648,new,100.0,wallet,gateway_error,2026-08-13 09:33:58.860229,13,5,0,2.43,79,50,29,0.633,1254.11,upi,0,20,12,0,0
T945123,C102090,new,100.0,upi,insufficient_funds,2026-08-13 06:51:01.774934,9,5,1,5.15,88,41,47,0.466,1224.07,card,0,24,7,0,0
T945124,C100460,casual,360.0,upi,insufficient_funds,2026-08-17 09:40:44.560360,13,0,0,2.32,81,66,15,0.815,12771.76,card,0,8,5,0,0
T945125,C105523,casual,149.0,card,card_declined,2026-08-14 07:08:04.527475,0,6,0,4.87,45,31,14,0.689,2271.51,upi,0,11,8,0,1
T945126,C105197,new,159.0,card,gateway_error,2026-08-14 09:56:51.054425,7,2,1,2.05,47,25,22,0.532,1881.72,upi,0,10,6,0,0
T945127,C106891,new,149.0,netbanking,bank_timeout,2026-08-20 23:20:41.816501,23,6,1,12.66,23,10,13,0.435,708.81,card,0,7,4,0,0
T945128,C103654,new,149.0,netbanking,bank_timeout,2026-08-14 10:54:34.632675,0,4,0,1.09,28,15,13,0.536,890.96,card,0,1,0,0,0
T945129,C103634,new,199.0,card,otp_failure,2026-08-15 10:34:50.064994,13,0,0,1.42,50,32,18,0.64,1357.28,upi,0,5,3,0,1
T945130,C104158,new,100.0,upi,network_error,2026-08-12 10:37:48.004822,19,0,0,1.37,12,6,6,0.5,521.49,wallet,0,1,0,0,0
T945131,C106806,casual,329.0,upi,network_error,2026-08-14 07:51:22.482979,7,1,0,4.14,23,17,6,0.739,6790.47,card,0,2,1,0,1
T945132,C103077,high_value,8049.0,card,bank_timeout,2026-08-18 08:55:28.666905,4,0,0,3.08,66,65,1,0.985,238630.12,upi,0,0,0,0,0
T945133,C100773,casual,100.0,upi,bank_timeout,2026-08-17 11:27:02.744299,4,3,0,0.55,71,42,29,0.592,1885.87,wallet,0,20,9,0,0
