customer_id,segment,tenure_days,total_transactions,successful_transactions,failed_transactions,success_rate,lifetime_value,preferred_method,prior_recovery_attempts,prior_recovery_successes,opted_out
C106515,new,278,30,19,11,0.633,1237.13,upi,2,1,1
C106516,new,247,22,10,12,0.455,2809.65,upi,4,0,0
C106517,loyal,509,56,50,6,0.893,32719.59,upi,5,4,0
C106518,casual,176,7,4,3,0.571,12457.27,upi,2,1,0
C106519,high_value,39,4,3,1,0.75,95583.17,upi,0,0,0
C106520,high_value,5,1,0,1,0.0,102817.67,upi,0,0,0
C106521,loyal,72,6,4,2,0.667,23660.6,netbanking,3,1,0
C106522,new,143,14,7,7,0.5,573.7,upi,4,1,0
C106523,casual,626,22,16,6,0.727,14674.37,upi,2,1,0
C106524,high_value,268,26,24,2,0.923,332849.61,upi,2,1,0
C106525,casual,65,3,2,1,0.667,5877.77,upi,0,0,0
C106526,high_value,13,1,0,1,0.0,231938.11,upi,1,0,0
C106527,loyal,429,39,35,4,0.897,36662.41,upi,2,1,0
C106528,new,756,47,24,23,0.511,1821.63,card,13,7,0
C106529,casual,305,33,25,8,0.758,2450.63,card,9,7,1
C106530,loyal,58,3,2,1,0.667,27449.01,netbanking,2,1,0
C106531,new,206,41,21,20,0.512,257.79,netbanking,11,5,0
C106532,casual,449,29,23,6,0.793,13866.91,upi,1,0,0
C106533,loyal,170,12,9,3,0.75,30172.69,upi,0,0,0
C106534,new,880,67,43,24,0.642,2181.05,upi,19,13,0
C106535,casual,687,98,80,18,0.816,13891.57,card,8,5,0
C106536,loyal,310,10,9,1,0.9,25471.87,card,1,0,0
C106537,loyal,856,171,144,27,0.842,14392.46,upi,11,9,0
C106538,casual,293,36,33,3,0.917,5707.03,wallet,2,1,0
C106539,high_value,127,18,16,2,0.889,284845.64,upi,2,1,0
C106540,high_value,844,29,27,2,0.931,224929.11,wallet,2,1,0
C106541,casual,863,71,50,21,0.704,2049.35,wallet,17,9,0
C106542,new,282,18,8,10,0.444,210.59,upi,6,2,0
C106543,loyal,535,23,22,1,0.957,44978.08,upi,0,0,0
C106544,new,156,26,13,13,0.5,2209.64,upi,5,1,0
C106545,loyal,577,96,89,7,0.927,15475.39,upi,2,1,0
C106546,casual,621,69,56,13,0.812,12126.05,netbanking,8,7,0
C106547,casual,639,30,23,7,0.767,5837.83,wallet,1,0,0
C106548,casual,512,17,11,6,0.647,1954.93,upi,4,2,0
C106549,casual,634,31,21,10,0.677,5674.05,upi,4,3,0
C106550,high_value,499,19,13,6,0.684,305666.29,netbanking,2,1,0
C106551,new,738,27,14,13,0.519,1967.33,card,9,4,0
C106552,high_value,162,14,13,1,0.929,218514.81,card,0,0,0
C106553,new,435,48,25,23,0.521,838.96,upi,12,6,0
C106554,loyal,375,41,33,8,0.805,30896.56,upi,2,1,0
C106555,high_value,480,20,18,2,0.9,183563.74,upi,0,0,0
C106556,casual,128,6,4,2,0.667,6460.32,upi,1,0,0
C106557,new,292,11,6,5,0.545,1469.08,upi,4,2,0
C106558,loyal,858,50,49,1,0.98,32764.19,upi,0,0,0
C106559,loyal,95,3,2,1,0.667,15123.45,upi,1,0,1
C106560,casual,572,21,15,6,0.714,5062.37,card,2,1,0
C106561,casual,598,23,15,8,0.652,2807.53,upi,5,3,0
C106562,loyal,427,17,16,1,0.941,40104.81,netbanking,1,0,0
C106563,new,31,3,1,2,0.333,1268.45,upi,2,0,0
C106564,loyal,31,1,0,1,0.0,43596.29,card,0,0,0
C106565,casual,248,8,5,3,0.625,2226.44,upi,2,1,0
C106566,new,93,7,4,3,0.571,1034.73,netbanking,2,1,0
C106567,loyal,85,3,2,1,0.667,19017.59,upi,1,0,0
C106568,casual,144,11,8,3,0.727,2289.23,upi,1,0,0
C106569,high_value,172,17,14,3,0.824,320706.37,wallet,1,0,1
C106570,casual,754,32,23,9,0.719,2833.11,upi,5,4,0
C106571,casual,575,63,39,24,0.619,3448.81,card,11,6,0
C106572,casual,28,1,0,1,0.0,6134.89,card,0,0,1
C106573,casual,566,20,11,9,0.55,5098.68,upi,6,3,0
C106574,loyal,123,15,12,3,0.8,55990.93,upi,2,1,0
C106575,loyal,379,47,44,3,0.936,59432.32,netbanking,1,0,0
C106576,loyal,35,1,0,1,0.0,31120.04,netbanking,1,0,0
C106577,casual,82,3,1,2,0.333,3815.89,upi,3,1,0
C106578,casual,120,7,3,4,0.429,7973.56,netbanking,3,0,0
C106579,new,390,26,15,11,0.577,1487.01,netbanking,9,4,0
C106580,loyal,417,14,13,1,0.929,33301.93,card,0,0,0
C106581,casual,318,13,8,5,0.615,1284.71,card,2,1,0
C106582,casual,558,20,17,3,0.85,2797.28,upi,5,4,0
C106583,casual,648,92,66,26,0.717,2974.12,upi,10,7,0
C106584,casual,656,36,20,16,0.556,5924.66,wallet,6,1,0
C106585,loyal,521,22,16,6,0.727,39039.39,card,2,1,0
C106586,loyal,491,98,90,8,0.918,53892.18,upi,4,3,0
C106587,high_value,442,26,24,2,0.923,128174.67,card,0,0,0
C106588,new,214,35,23,12,0.657,2313.6,upi,14,10,1
C106589,casual,438,16,9,7,0.562,4166.91,upi,5,3,0
C106590,new,10,1,0,1,0.0,97.85,upi,0,0,0
C106591,loyal,869,96,82,14,0.854,42492.92,upi,13,12,0
C106592,loyal,333,18,15,3,0.833,20731.65,upi,2,1,0
C106593,casual,680,97,66,31,0.68,13875.17,upi,24,12,0
C106594,loyal,861,34,28,6,0.824,56670.97,card,5,3,0
C106595,casual,447,49,35,14,0.714,2470.45,netbanking,3,1,0
C106596,new,775,38,21,17,0.553,584.16,upi,12,5,0
C106597,casual,431,71,52,19,0.732,3945.79,upi,15,10,0
C106598,new,119,14,9,5,0.643,2734.32,wallet,1,0,0
C106599,high_value,24,1,0,1,0.0,77308.33,upi,0,0,0
C106600,loyal,122,8,5,3,0.625,47558.4,card,0,0,0
C106601,loyal,848,106,99,7,0.934,24385.23,upi,3,2,0
C106602,loyal,428,19,14,5,0.737,39121.73,wallet,2,1,0
C106603,loyal,287,28,23,5,0.821,18864.1,upi,2,1,0
C106604,casual,402,21,14,7,0.667,12291.42,wallet,8,5,0
C106605,new,231,9,4,5,0.444,2012.32,wallet,4,2,0
C106606,casual,783,35,21,14,0.6,1296.05,wallet,9,4,0
C106607,high_value,899,81,71,10,0.877,132996.39,card,8,7,0
C106608,high_value,77,7,6,1,0.857,213222.59,card,0,0,0
C106609,loyal,647,64,55,9,0.859,36558.77,wallet,1,0,0
C106610,new,302,15,8,7,0.533,2481.81,upi,2,1,0
C106611,new,43,2,1,1,0.5,1160.89,netbanking,0,0,0
C106612,loyal,830,46,42,4,0.913,56342.22,upi,2,1,0
C106613,new,56,4,2,2,0.5,581.66,upi,2,1,0
C106614,casual,186,31,17,14,0.548,13007.98,upi,9,4,0
C106615,casual,23,1,0,1,0.0,13660.19,wallet,1,0,1
C106616,casual,424,20,15,5,0.75,9773.62,upi,2,1,0
C106617,loyal,540,27,22,5,0.815,58376.19,card,5,3,0
C106618,high_value,289,41,40,1,0.976,193705.55,card,3,2,1
C106619,loyal,65,5,3,2,0.6,44964.16,card,2,1,0
C106620,casual,105,8,6,2,0.75,1141.37,upi,1,0,0
C106621,casual,840,44,37,7,0.841,4845.53,card,3,2,0
C106622,high_value,725,30,27,3,0.9,248229.15,card,2,1,0
C106623,casual,843,32,22,10,0.688,13263.07,netbanking,6,4,0
C106624,casual,478,26,18,8,0.692,14340.96,wallet,8,6,0
C106625,loyal,491,35,34,1,0.971,38971.67,upi,0,0,0
C106626,new,707,47,27,20,0.574,2567.61,upi,13,7,0
C106627,new,555,24,17,7,0.708,2397.7,card,4,2,0
C106628,loyal,393,32,28,4,0.875,48683.7,upi,3,2,0
C106629,loyal,263,17,13,4,0.765,15572.93,card,4,3,0
C106630,new,437,18,9,9,0.5,1435.92,netbanking,3,1,0
C106631,casual,58,3,2,1,0.667,7807.63,upi,0,0,0
C106632,high_value,174,10,7,3,0.7,325610.38,netbanking,2,1,0
C106633,loyal,663,28,23,5,0.821,39305.38,upi,4,2,0
C106634,loyal,781,65,53,12,0.815,50992.63,wallet,5,3,0
C106635,new,92,15,8,7,0.533,2869.35,upi,7,3,0
C106636,high_value,88,3,2,1,0.667,244132.35,netbanking,0,0,0
C106637,high_value,77,4,3,1,0.75,327098.86,upi,1,0,0
C106638,casual,712,54,30,24,0.556,8847.84,card,18,9,0
C106639,casual,280,40,25,15,0.625,9759.84,upi,11,5,0
C106640,loyal,294,10,8,2,0.8,33800.32,card,3,2,0
C106641,loyal,12,1,0,1,0.0,57979.77,wallet,0,0,0
C106642,loyal,875,79,78,1,0.987,50878.87,netbanking,1,0,0
C106643,high_value,391,19,18,1,0.947,313179.48,card,1,0,1
C106644,loyal,717,44,41,3,0.932,26479.17,upi,3,2,0
C106645,casual,637,49,34,15,0.694,7795.81,wallet,6,3,0
C106646,casual,128,10,8,2,0.8,13080.73,upi,2,1,0
C106647,loyal,721,120,94,26,0.783,56819.16,card,9,5,0
C106648,casual,495,17,13,4,0.765,14965.7,upi,3,2,0
C106649,new,544,19,10,9,0.526,2203.29,netbanking,7,4,0
C106650,loyal,181,6,4,2,0.667,46541.93,upi,0,0,0
C106651,casual,762,63,48,15,0.762,2314.25,upi,8,6,0
C106652,loyal,838,28,27,1,0.964,47577.04,upi,1,0,0
C106653,new,366,33,17,16,0.515,1040.22,card,5,3,0
C106654,casual,84,3,2,1,0.667,13104.73,upi,0,0,0
C106655,casual,764,109,64,45,0.587,1157.51,netbanking,23,15,0
C106656,loyal,798,66,50,16,0.758,56719.28,card,16,12,0
C106657,loyal,456,24,20,4,0.833,34194.04,wallet,2,1,0
C106658,casual,521,17,11,6,0.647,2791.38,upi,6,4,0
C106659,casual,201,18,11,7,0.611,9413.98,card,6,3,0
C106660,new,61,4,2,2,0.5,2076.11,upi,3,1,0
C106661,loyal,849,32,26,6,0.812,48989.92,netbanking,7,4,0
C106662,high_value,435,27,24,3,0.889,295646.63,upi,1,0,0
C106663,loyal,248,11,9,2,0.818,37668.76,upi,2,1,0
C106664,new,624,41,20,21,0.488,245.83,upi,14,7,1
C106665,loyal,24,4,3,1,0.75,53144.92,upi,0,0,0
C106666,casual,72,6,4,2,0.667,14767.66,netbanking,0,0,0
C106667,new,219,11,4,7,0.364,2334.02,upi,2,0,0
C106668,new,406,81,49,32,0.605,104.23,card,28,11,0
C106669,new,330,33,22,11,0.667,2267.09,upi,6,5,0
C106670,new,169,6,3,3,0.5,808.92,upi,0,0,0
C106671,loyal,316,63,55,8,0.873,58105.01,wallet,4,3,1
C106672,casual,301,27,18,9,0.667,1889.11,card,4,2,0
C106673,loyal,472,23,19,4,0.826,14612.92,wallet,4,3,0
C106674,high_value,506,26,25,1,0.962,113479.62,upi,0,0,0
C106675,casual,794,79,42,37,0.532,11544.21,card,24,11,0
C106676,casual,726,121,83,38,0.686,10119.67,card,15,8,0
C106677,loyal,263,9,8,1,0.889,46361.84,card,1,0,0
C106678,new,812,45,20,25,0.444,1061.65,upi,18,6,0
C106679,casual,469,24,18,6,0.75,13314.06,upi,5,4,0
C106680,casual,169,28,21,7,0.75,7247.59,upi,2,1,0
C106681,loyal,306,30,22,8,0.733,16705.72,card,8,4,0
C106682,loyal,667,111,96,15,0.865,48373.7,card,7,5,0
C106683,loyal,739,25,20,5,0.8,36476.92,card,1,0,0
C106684,loyal,337,14,12,2,0.857,39670.55,upi,2,1,0
C106685,casual,142,7,5,2,0.714,6391.69,card,0,0,0
C106686,loyal,173,7,6,1,0.857,45535.98,upi,0,0,0
C106687,loyal,94,10,8,2,0.8,11778.4,netbanking,0,0,0
C106688,casual,629,21,15,6,0.714,7876.46,upi,3,2,0
C106689,high_value,453,26,21,5,0.808,199505.5,card,4,3,0
C106690,loyal,406,23,19,4,0.826,47323.9,upi,0,0,0
C106691,casual,605,21,13,8,0.619,4722.17,upi,9,7,0
C106692,new,745,106,67,39,0.632,701.13,upi,27,17,0
C106693,new,716,47,28,19,0.596,959.5,upi,7,2,0
C106694,loyal,124,17,15,2,0.882,34027.18,upi,0,0,0
C106695,new,531,35,24,11,0.686,629.63,card,7,4,0
C106696,casual,794,72,49,23,0.681,10578.9,upi,12,7,0
C106697,loyal,696,43,35,8,0.814,26580.56,netbanking,3,2,0
C106698,loyal,297,13,10,3,0.769,31076.36,upi,1,0,0
C106699,loyal,354,29,21,8,0.724,37879.67,upi,3,1,0
C106700,loyal,801,133,98,35,0.737,28843.77,card,15,10,0
C106701,casual,30,3,2,1,0.667,10817.18,card,1,0,0
C106702,new,473,21,9,12,0.429,1968.59,upi,7,2,0
C106703,loyal,105,5,3,2,0.6,47841.74,card,2,1,0
C106704,new,805,27,14,13,0.519,1569.01,netbanking,4,1,0
C106705,casual,35,1,0,1,0.0,6143.91,upi,0,0,0
C106706,high_value,22,2,1,1,0.5,120394.7,upi,1,0,0
C106707,casual,296,12,8,4,0.667,7116.41,upi,1,0,0
C106708,loyal,180,25,19,6,0.76,53650.73,wallet,3,2,0
C106709,loyal,446,63,59,4,0.937,16051.3,upi,2,1,0
C106710,loyal,270,11,10,1,0.909,20770.09,upi,0,0,0
C106711,casual,321,21,12,9,0.571,10313.44,wallet,3,1,0
C106712,casual,508,17,12,5,0.706,9049.32,netbanking,3,2,0
C106713,new,504,100,49,51,0.49,2748.56,upi,26,13,0
C106714,loyal,841,49,39,10,0.796,11451.66,upi,8,7,0
C106715,casual,433,36,31,5,0.861,13299.23,card,3,2,0
C106716,casual,508,17,12,5,0.706,11156.86,netbanking,6,5,0
C106717,loyal,610,29,24,5,0.828,48775.83,upi,2,1,0
C106718,new,157,6,3,3,0.5,1136.0,upi,3,1,0
C106719,casual,600,50,39,11,0.78,5302.55,netbanking,5,3,0
C106720,new,775,28,13,15,0.464,43.13,card,8,4,0
C106721,casual,286,11,7,4,0.636,12023.67,upi,3,1,0
C106722,new,161,6,3,3,0.5,484.66,netbanking,2,1,0
C106723,new,312,19,8,11,0.421,678.39,card,8,3,0
C106724,high_value,248,8,7,1,0.875,146796.51,wallet,0,0,1
C106725,high_value,527,25,20,5,0.8,354386.01,upi,3,2,0
C106726,loyal,777,129,108,21,0.837,24395.02,upi,8,6,0
C106727,loyal,537,19,13,6,0.684,31284.16,card,4,2,0
C106728,loyal,113,22,17,5,0.773,47367.23,upi,1,0,0
C106729,high_value,283,12,11,1,0.917,362294.85,upi,1,0,0
C106730,casual,620,56,44,12,0.786,12076.56,card,6,4,0
C106731,new,297,11,7,4,0.636,1606.24,card,3,1,0
C106732,loyal,528,22,16,6,0.727,10108.96,upi,3,2,0
C106733,high_value,624,24,20,4,0.833,105244.8,upi,2,1,0
C106734,casual,296,13,9,4,0.692,4550.44,card,2,1,0
C106735,casual,583,30,23,7,0.767,6792.72,card,6,4,0
C106736,casual,358,13,8,5,0.615,6070.65,upi,2,0,0
C106737,casual,122,10,6,4,0.6,8201.69,upi,1,0,0
C106738,loyal,335,18,13,5,0.722,30601.38,upi,4,3,0
C106739,casual,397,33,28,5,0.848,11164.93,netbanking,0,0,0
C106740,high_value,3,1,0,1,0.0,68280.75,netbanking,1,0,0
C106741,loyal,803,30,25,5,0.833,59736.41,card,1,0,0
C106742,new,475,27,15,12,0.556,2529.18,card,14,9,0
C106743,loyal,33,5,4,1,0.8,26748.33,upi,0,0,1
C106744,loyal,781,31,24,7,0.774,29840.11,upi,2,1,0
C106745,casual,769,27,21,6,0.778,14491.89,upi,6,4,0
C106746,casual,11,1,0,1,0.0,14101.26,upi,0,0,0
C106747,loyal,147,11,10,1,0.909,29658.68,upi,1,0,0
C106748,casual,328,12,6,6,0.5,1834.62,upi,3,1,0
C106749,new,457,19,10,9,0.526,2963.9,wallet,10,3,0
C106750,casual,653,54,45,9,0.833,10152.55,card,1,0,0
C106751,casual,382,29,22,7,0.759,10702.03,netbanking,4,2,1
C106752,loyal,550,18,16,2,0.889,23729.77,card,1,0,0
C106753,new,10,1,0,1,0.0,2456.11,netbanking,0,0,0
C106754,loyal,593,28,22,6,0.786,37874.09,upi,1,0,0
C106755,casual,823,164,135,29,0.823,7583.39,upi,11,7,0
C106756,loyal,474,47,42,5,0.894,47060.1,card,2,1,0
C106757,casual,409,31,24,7,0.774,6206.59,card,5,4,0
C106758,high_value,268,14,13,1,0.929,200291.69,upi,0,0,0
C106759,high_value,858,33,29,4,0.879,278314.39,card,3,2,0
C106760,new,30,1,0,1,0.0,1918.76,upi,2,1,0
C106761,loyal,258,23,20,3,0.87,58559.3,upi,0,0,0
C106762,new,125,17,9,8,0.529,1688.55,wallet,4,2,1
C106763,loyal,779,70,52,18,0.743,26049.27,card,8,5,0
C106764,loyal,434,43,40,3,0.93,24371.94,upi,2,1,0
C106765,casual,830,30,22,8,0.733,8476.27,upi,4,2,0
C106766,new,598,119,59,60,0.496,358.68,netbanking,28,13,0
C106767,casual,501,20,16,4,0.8,9233.38,wallet,2,1,0
C106768,loyal,466,22,19,3,0.864,29512.75,upi,0,0,0
C106769,loyal,183,26,22,4,0.846,27599.85,upi,0,0,0
C106770,new,506,23,14,9,0.609,577.43,card,4,2,0
C106771,casual,617,32,24,8,0.75,7935.79,upi,3,2,1
C106772,casual,868,173,128,45,0.74,1526.86,card,19,12,0
C106773,casual,494,49,34,15,0.694,9500.57,upi,11,7,0
C106774,new,845,65,46,19,0.708,856.65,upi,7,4,0
C106775,casual,850,85,56,29,0.659,13670.98,card,19,9,0
C106776,high_value,470,24,23,1,0.958,234226.66,upi,2,1,0
C106777,casual,395,19,13,6,0.684,11928.22,card,1,0,0
C106778,loyal,129,14,12,2,0.857,52559.44,upi,0,0,0
C106779,casual,242,30,24,6,0.8,13305.76,upi,4,3,0
C106780,casual,791,37,25,12,0.676,13188.83,wallet,8,5,0
C106781,loyal,125,7,6,1,0.857,21273.44,upi,0,0,0
C106782,casual,357,32,23,9,0.719,5246.42,upi,2,1,0
C106783,new,629,57,28,29,0.491,2123.81,upi,10,3,0
C106784,high_value,217,43,42,1,0.977,238166.44,netbanking,0,0,0
C106785,loyal,876,33,30,3,0.909,40466.61,card,0,0,0
C106786,loyal,584,22,18,4,0.818,43886.47,upi,2,1,0
C106787,new,26,1,0,1,0.0,342.76,upi,0,0,0
C106788,new,223,17,8,9,0.471,504.92,card,2,0,0
C106789,new,666,66,36,30,0.545,1913.51,card,6,3,0
C106790,high_value,777,64,57,7,0.891,268879.96,upi,4,3,0
C106791,loyal,834,29,26,3,0.897,50871.58,upi,2,1,0
C106792,casual,766,109,74,35,0.679,10712.95,card,20,13,0
C106793,high_value,68,2,1,1,0.5,122686.82,upi,2,1,0
C106794,new,656,54,32,22,0.593,210.22,card,18,13,0
C106795,casual,100,9,6,3,0.667,6474.35,upi,2,1,0
C106796,new,69,2,1,1,0.5,1113.82,card,0,0,1
C106797,casual,623,21,13,8,0.619,11743.82,card,4,2,0
C106798,high_value,430,14,11,3,0.786,285019.18,wallet,0,0,0
C106799,loyal,583,53,49,4,0.925,53610.12,card,1,0,0
C106800,new,766,40,15,25,0.375,1512.79,upi,8,3,0
C106801,new,62,5,3,2,0.6,866.1,card,2,1,1
C106802,casual,475,52,37,15,0.712,8059.51,netbanking,8,5,0
C106803,new,751,53,23,30,0.434,646.51,upi,17,3,0
C106804,casual,396,66,42,24,0.636,1847.43,upi,15,10,0
C106805,casual,471,52,30,22,0.577,7995.56,upi,14,7,0
C106806,casual,448,23,17,6,0.739,6790.47,card,2,1,0
C106807,casual,816,37,22,15,0.595,1451.21,upi,6,4,0
C106808,new,45,4,2,2,0.5,2163.82,upi,3,1,0
C106809,high_value,790,43,38,5,0.884,275522.89,card,0,0,0
C106810,casual,734,30,20,10,0.667,2033.23,wallet,2,1,0
C106811,casual,731,27,20,7,0.741,10940.33,upi,7,6,0
C106812,casual,371,19,14,5,0.737,2159.51,upi,1,0,0
C106813,loyal,464,42,39,3,0.929,35882.83,wallet,2,1,0
C106814,new,332,15,7,8,0.467,1866.74,wallet,2,0,0
C106815,new,227,25,13,12,0.52,1496.96,upi,7,4,0
C106816,loyal,788,98,79,19,0.806,47370.29,upi,10,8,0
C106817,loyal,455,35,30,5,0.857,29278.33,upi,6,5,0
C106818,casual,651,50,32,18,0.64,3981.38,upi,6,3,0
C106819,casual,91,11,7,4,0.636,7809.71,upi,2,1,0
C106820,high_value,710,118,105,13,0.89,169782.93,card,4,2,0
C106821,new,593,21,12,9,0.571,453.83,card,3,1,0
C106822,new,897,42,23,19,0.548,1413.25,card,14,5,0
C106823,casual,121,5,3,2,0.6,3820.03,netbanking,0,0,0
C106824,casual,486,81,57,24,0.704,7584.15,card,22,15,0
C106825,loyal,460,19,15,4,0.789,39626.4,upi,3,2,0
C106826,loyal,485,34,29,5,0.853,49109.88,upi,2,1,0
C106827,casual,49,2,1,1,0.5,12944.32,netbanking,2,1,0
C106828,loyal,426,25,22,3,0.88,43408.17,card,0,0,0
C106829,casual,270,24,16,8,0.667,13509.59,upi,4,3,0
C106830,loyal,556,50,43,7,0.86,37889.46,upi,2,1,0
C106831,new,209,26,14,12,0.538,2131.3,card,12,7,0
C106832,casual,392,15,12,3,0.8,11785.08,upi,2,1,0
C106833,loyal,558,37,32,5,0.865,51242.3,card,6,5,0
C106834,casual,58,2,1,1,0.5,11525.92,upi,0,0,0
C106835,new,708,28,13,15,0.464,2707.24,card,14,6,0
C106836,casual,644,71,55,16,0.775,7619.97,upi,11,8,0
C106837,loyal,52,4,3,1,0.75,57674.11,upi,1,0,0
C106838,new,59,7,2,5,0.286,1200.86,netbanking,1,0,0
C106839,loyal,765,153,129,24,0.843,13509.52,upi,14,10,0
C106840,loyal,255,8,7,1,0.875,19105.77,upi,0,0,0
C106841,loyal,774,36,28,8,0.778,37913.29,upi,5,4,0
C106842,new,449,28,15,13,0.536,43.76,upi,1,0,0
C106843,loyal,308,30,25,5,0.833,17869.71,upi,2,1,0
C106844,new,246,12,6,6,0.5,1122.23,upi,3,1,0
C106845,high_value,593,32,31,1,0.969,268503.99,upi,0,0,0
C106846,loyal,99,9,6,3,0.667,18277.51,card,1,0,0
C106847,new,362,72,51,21,0.708,1724.59,netbanking,13,9,0
C106848,loyal,311,19,16,3,0.842,43157.28,upi,1,0,0
C106849,casual,139,8,6,2,0.75,11691.23,netbanking,2,1,1
C106850,casual,318,13,9,4,0.692,10246.7,wallet,2,1,0
C106851,casual,476,34,19,15,0.559,4501.16,card,10,5,0
C106852,loyal,610,87,67,20,0.77,59868.01,card,14,11,0
C106853,loyal,78,2,1,1,0.5,54412.43,upi,1,0,0
C106854,high_value,785,52,51,1,0.981,180731.64,upi,2,1,0
C106855,casual,790,34,20,14,0.588,1408.66,wallet,6,4,0
C106856,loyal,623,103,81,22,0.786,36435.41,wallet,11,8,0
C106857,loyal,831,166,144,22,0.867,53259.48,upi,13,11,0
C106858,loyal,385,77,69,8,0.896,51097.16,upi,9,7,0
C106859,casual,739,30,22,8,0.733,13565.8,upi,4,3,0
C106860,casual,654,59,37,22,0.627,14573.23,upi,7,4,0
C106861,loyal,506,21,15,6,0.714,45651.41,netbanking,5,4,0
C106862,casual,162,5,3,2,0.6,3273.57,upi,3,2,0
C106863,new,502,23,15,8,0.652,109.24,card,6,3,0
C106864,casual,811,27,18,9,0.667,3119.7,netbanking,2,1,0
C106865,casual,886,31,19,12,0.613,3815.4,upi,6,4,0
C106866,new,403,17,8,9,0.471,184.17,card,8,4,1
C106867,new,223,8,4,4,0.5,1360.36,upi,1,0,0
C106868,loyal,673,33,27,6,0.818,49193.89,upi,4,2,0
C106869,high_value,69,6,5,1,0.833,51488.13,upi,0,0,0
C106870,casual,136,19,15,4,0.789,12250.77,upi,2,1,0
C106871,new,506,36,20,16,0.556,2775.92,card,6,3,0
C106872,loyal,891,55,38,17,0.691,17599.3,upi,6,3,0
C106873,casual,296,22,14,8,0.636,1298.85,netbanking,1,0,0
C106874,high_value,399,57,50,7,0.877,217777.73,card,3,2,0
C106875,casual,290,17,11,6,0.647,13159.42,wallet,2,1,0
C106876,new,397,23,13,10,0.565,2210.49,card,4,2,0
C106877,casual,7,1,0,1,0.0,1485.79,card,1,0,0
C106878,casual,535,19,11,8,0.579,10425.7,upi,5,3,0
C106879,loyal,537,26,24,2,0.923,50887.25,upi,0,0,0
C106880,new,284,10,5,5,0.5,813.15,card,4,2,1
C106881,loyal,238,19,16,3,0.842,42670.67,card,1,0,0
C106882,loyal,685,23,21,2,0.913,34697.45,card,0,0,0
C106883,loyal,169,6,4,2,0.667,20281.45,upi,0,0,0
C106884,high_value,43,5,4,1,0.8,365528.29,upi,0,0,0
C106885,new,37,1,0,1,0.0,669.03,upi,2,1,0
C106886,casual,793,49,41,8,0.837,12766.66,upi,9,6,0
C106887,loyal,328,29,22,7,0.759,45082.76,card,1,0,0
C106888,casual,92,6,5,1,0.833,4092.73,card,0,0,0
C106889,new,791,29,13,16,0.448,2133.97,upi,14,6,0
C106890,casual,134,4,3,1,0.75,1364.07,upi,3,2,0
C106891,new,303,23,10,13,0.435,708.81,card,7,4,0
C106892,loyal,19,1,0,1,0.0,24270.25,upi,0,0,0
C106893,casual,611,35,24,11,0.686,13448.66,upi,7,4,0
C106894,loyal,629,27,24,3,0.889,55769.37,netbanking,2,1,0
C106895,high_value,681,42,38,4,0.905,144847.22,card,3,2,0
C106896,casual,237,16,10,6,0.625,7645.22,upi,3,1,0
C106897,loyal,295,10,6,4,0.6,59081.17,upi,0,0,0
C106898,new,844,60,45,15,0.75,1997.93,upi,14,11,0
C106899,new,739,67,37,30,0.552,209.14,card,20,12,0
C106900,new,34,2,0,2,0.0,1174.3,upi,3,1,0
C106901,casual,622,47,34,13,0.723,6900.14,card,7,4,0
C106902,casual,731,40,31,9,0.775,5289.55,upi,10,7,0
C106903,casual,503,23,15,8,0.652,8278.78,card,3,1,1
C106904,new,576,72,35,37,0.486,2208.06,card,15,8,0
C106905,new,1,1,0,1,0.0,2074.5,netbanking,1,0,0
C106906,loyal,28,2,1,1,0.5,27577.41,upi,1,0,0
C106907,new,32,4,2,2,0.5,2209.92,upi,1,0,0
C106908,loyal,143,6,5,1,0.833,36703.7,upi,0,0,0
C106909,high_value,891,89,88,1,0.989,319329.63,upi,0,0,0
C106910,loyal,571,24,20,4,0.833,15694.45,upi,5,4,0
C106911,casual,704,25,14,11,0.56,6666.64,upi,2,0,0
C106912,loyal,266,12,10,2,0.833,29732.49,netbanking,1,0,0
C106913,loyal,843,35,31,4,0.886,27590.14,netbanking,0,0,0
C106914,high_value,179,10,9,1,0.9,294311.86,card,1,0,0
C106915,high_value,812,62,60,2,0.968,244994.98,upi,3,2,0
C106916,casual,28,1,0,1,0.0,6402.49,card,1,0,0
C106917,loyal,19,1,0,1,0.0,36815.12,card,2,1,0
C106918,loyal,71,2,1,1,0.5,45219.65,card,0,0,0
C106919,new,712,44,26,18,0.591,2025.38,upi,12,6,0
C106920,casual,232,13,11,2,0.846,11649.44,netbanking,0,0,0
C106921,loyal,406,19,14,5,0.737,52573.75,upi,2,1,0
C106922,loyal,424,47,42,5,0.894,46969.59,upi,3,2,0
C106923,casual,710,37,32,5,0.865,3521.95,upi,7,6,0
C106924,casual,314,13,8,5,0.615,12852.1,upi,1,0,0
C106925,new,7,1,0,1,0.0,996.07,wallet,0,0,0
C106926,casual,348,34,27,7,0.794,10323.66,card,3,2,0
C106927,high_value,260,43,34,9,0.791,396839.41,netbanking,2,1,0
C106928,high_value,658,73,72,1,0.986,153124.72,wallet,0,0,1
C106929,casual,676,27,18,9,0.667,4782.95,card,8,4,0
C106930,casual,83,7,5,2,0.714,3550.29,netbanking,0,0,0
C106931,loyal,713,118,98,20,0.831,59203.9,netbanking,13,12,0
C106932,loyal,64,3,2,1,0.667,31346.78,upi,2,1,1
C106933,casual,558,20,14,6,0.7,11974.12,upi,3,1,0
